Source_File,Source_Format,ID,Latitude,Longitude,Driver_primary_code,Driver_primary,Confidence_primary,Driver_secondary,Confidence_secondary,Region,Region_code,Tags,Notes,Country_Filter,Country_Filter_Source,Active_learning,Noise
validation_2001_2022.geojson,geojson,8065,54.745001118791926,113.18500085173336,2,Hard commodities,High,,Not applicable,Asia,5,Mining,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8066,60.32499972327812,145.0849995414201,7,Other natural disturbances,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8067,61.19499929332719,149.7950008405902,5,Wildfire,High,Commodity-driven deforestation,High,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8068,62.00499946465765,73.26499899237197,2,Hard commodities,High,,Not applicable,Asia,5,Energy,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8069,51.585001230601165,39.26500005025965,5,Wildfire,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8071,55.16499936288515,36.04500066612988,2,Hard commodities,High,Logging,Medium,Asia,5,Mining,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8072,60.76499927160695,69.41499999746398,2,Hard commodities,High,Other natural disturbances,Low,Asia,5,Energy,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8073,62.284999785582364,76.14500084024175,2,Hard commodities,High,,Not applicable,Asia,5,Energy,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8075,53.5050009099297,126.49500055046842,2,Hard commodities,High,Wildfire,Medium,Asia,5,Mining,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8077,53.0450000554282,122.50499917680445,2,Hard commodities,High,Wildfire,Medium,Asia,5,Mining,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8078,56.46499902036364,46.15500008148709,2,Hard commodities,High,,Not applicable,Asia,5,Energy,noise is secondary,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8079,52.87499906899087,81.08500031816827,7,Other natural disturbances,Medium,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8081,59.274999618552464,154.94499943298308,5,Wildfire,Low,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8082,50.584998775829504,123.22499906247012,7,Other natural disturbances,Medium,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8083,60.59500052517639,111.46500073545332,2,Hard commodities,High,,Not applicable,Asia,5,Energy,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8085,58.27499939349134,100.3750001180989,2,Hard commodities,High,,Not applicable,Asia,5,Energy,building of a dam,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8086,56.8849994980381,137.05499909698483,7,Other natural disturbances,Low,,Not applicable,Asia,5,Not applicable,hard to tell what's going on exactly and lack of high res imagery,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8087,63.72499956731048,74.55499907721388,2,Hard commodities,High,,Not applicable,Asia,5,Energy,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8088,65.92499960650363,121.7950010602394,7,Other natural disturbances,Low,,Not applicable,Asia,5,Not applicable,hard to tell what's going on and no good imagery,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8090,53.76499998093396,48.42499917541003,2,Hard commodities,High,Commodity-driven deforestation,Medium,Asia,5,Mining,tree crop management is secondary,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8091,62.0049994911916,166.95499954330086,7,Other natural disturbances,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8093,52.48499940917596,46.105000213929664,7,Other natural disturbances,Medium,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8094,47.404999783444566,128.2049989376806,1,Permanent agriculture,Low,,Not applicable,Asia,5,Agriculture,,Russia,built_in_approx_russia_geometry,,True
validation_2001_2022.geojson,geojson,8095,58.49500026767969,107.0550010800674,2,Hard commodities,High,,Not applicable,Asia,5,Energy,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8096,56.32499882853458,107.01500071217986,2,Hard commodities,High,,Not applicable,Asia,5,Energy,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8097,47.67500060575463,127.93500039278337,1,Permanent agriculture,Medium,,Not applicable,Asia,5,Agriculture,secondary is noise,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8098,60.73500067070208,70.02500058439124,2,Hard commodities,High,,Not applicable,Asia,5,Energy,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8099,51.935000504080286,127.88500043564414,7,Other natural disturbances,Low,Wildfire,Low,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8100,64.21499903319337,76.2550001255285,7,Other natural disturbances,Medium,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8103,67.62499837901926,74.84500116580239,7,Other natural disturbances,Low,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,True
validation_2001_2022.geojson,geojson,8104,54.22499861574988,127.43499916348512,2,Hard commodities,High,Wildfire,High,Asia,5,Mining,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8145,61.83500072474719,57.79499957653242,4,Logging,Low,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8146,61.59500074045502,34.404999111783134,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8147,59.39500069262997,101.05499966052923,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8148,57.41499932347348,52.95499989647108,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8149,53.064999167547896,104.60499923883472,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8150,62.27500024614236,40.294998860718415,2,Hard commodities,Medium,,Not applicable,Asia,5,Energy,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8153,58.445000359519895,100.94500033101552,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8155,55.924999657801614,99.86499934698917,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8156,60.54500062130851,74.91500017810675,4,Logging,High,Commodity-driven deforestation,High,Asia,5,Energy,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8158,63.59499891114948,36.425000771620695,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8159,59.01500059471348,55.61500083391783,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8161,47.725000487512006,138.33499967065984,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8162,56.51500112528928,32.21500075965563,2,Hard commodities,Medium,,Not applicable,Asia,5,Energy,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8163,60.60500008926421,45.95500050840117,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8165,58.09499884953895,99.12500040883876,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8166,63.51500047049173,50.03499993559198,7,Other natural disturbances,Medium,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8167,63.11499900152248,43.024998776209394,7,Other natural disturbances,Medium,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8168,58.32499926473588,64.3850002433694,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8170,57.264999619788576,44.15499963939656,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8171,64.37500050135195,100.55500068357922,5,Wildfire,Low,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8172,51.25500097529776,135.71499910658903,4,Logging,High,Wildfire,Medium,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8174,59.66499924024896,100.84500054123087,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8177,59.49500047714829,29.40500013026834,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8178,55.10499994042375,34.97499925490952,2,Hard commodities,High,,Not applicable,Asia,5,Energy,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8179,59.91499874871328,59.70499978259881,4,Logging,High,,Not applicable,Asia,5,Not applicable,noise is secondary,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8180,57.67500059400192,49.89499976014837,7,Other natural disturbances,Medium,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8181,48.65499949242779,138.27500021576617,7,Other natural disturbances,Medium,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8182,56.32499883226041,102.69499907921048,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8183,47.86500062445723,139.27500046596202,7,Other natural disturbances,Medium,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8184,57.08499906666174,41.02500054110827,4,Logging,Medium,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8185,60.54500060617507,57.14500083273512,4,Logging,High,,Not applicable,Asia,5,Not applicable,noise is secondary,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8187,55.1349985543508,44.23500040213636,4,Logging,High,Wildfire,High,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8188,43.45499875727415,128.1449995253436,4,Logging,Medium,Commodity-driven deforestation,Medium,Asia,5,Agriculture,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8189,57.36499942773168,61.51500018837549,7,Other natural disturbances,Medium,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8190,59.65499972930964,60.61499975965705,2,Hard commodities,High,,Not applicable,Asia,5,Energy,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8192,44.47500031149934,127.9250008223927,4,Logging,Low,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8193,54.734999368133074,31.21500051412797,2,Hard commodities,High,Wildfire,High,Asia,5,Energy,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8194,58.88499993049851,29.904999113376324,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8196,51.33499948170331,138.55500056086473,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8197,61.21500058146143,64.8849992885557,2,Hard commodities,High,,Not applicable,Asia,5,Energy,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8198,53.63499932119299,135.0550008594723,7,Other natural disturbances,Low,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8202,59.10499859787169,48.00500087767151,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8203,57.694999634009385,117.57499920823858,5,Wildfire,Medium,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8204,53.91499965952852,103.72500010672964,4,Logging,Medium,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8205,52.02500075804733,123.41499912186232,4,Logging,Medium,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8206,58.58500052593386,40.63500086816483,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8207,56.29500023342021,92.3850000345668,7,Other natural disturbances,Medium,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8208,57.01500011936494,100.32500023621913,4,Logging,High,Wildfire,Low,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8209,52.02500078022263,131.73499951343567,7,Other natural disturbances,Medium,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8210,62.79500057413809,60.26500041072664,7,Other natural disturbances,Medium,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8213,51.93500052434559,87.70499958079486,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8215,59.18499934733602,112.25499961126968,7,Other natural disturbances,Medium,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8216,56.684999901895225,58.30500034609988,4,Logging,Medium,Wildfire,Low,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8217,61.76499950921675,52.12500064368938,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8218,57.234998808313,48.1849991670506,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8219,56.46499897621211,38.92500028232581,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8220,57.27499914102946,59.32499963798936,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8222,54.145000093066926,103.27499880926077,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8223,57.10500039238008,42.42499995903808,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8224,51.785000812967965,103.14500036921956,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8225,57.06500003942742,31.21500052990427,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8226,57.12499947890857,80.04499973358794,7,Other natural disturbances,Medium,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8227,63.55499857941621,44.38500005742006,4,Logging,Low,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8228,62.225000365242366,46.67500035512712,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8229,59.17499979320523,42.42500001013747,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8230,52.38499958591164,84.00500027856344,7,Other natural disturbances,Medium,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8231,54.96499978386362,96.82500051280986,5,Wildfire,Medium,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8232,59.27499960127665,89.3849993728187,7,Other natural disturbances,Medium,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8233,57.42500108230864,47.39500031190771,4,Logging,High,Other natural disturbances,Medium,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8234,54.08500066888716,102.46500084499851,4,Logging,Medium,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8236,58.45499987895548,98.39499873171816,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8237,65.52500041134375,33.824999257371765,7,Other natural disturbances,Low,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8238,58.64499999102887,41.6349988670923,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8240,52.59500099730285,57.42500117075706,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8241,62.83500091669215,45.28500049890977,7,Other natural disturbances,Medium,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8243,55.93499918803294,31.864999254684225,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8244,53.80500032628372,84.4350002753691,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8245,61.65500017905861,52.46500048845713,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8247,60.72499891603884,50.65500004931236,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8248,54.75500064766359,104.99499894258534,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8249,49.59500028674874,138.27500024261005,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8250,58.28500113867635,43.79500082745492,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8254,51.515000005178734,118.37499984752908,5,Wildfire,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8255,54.86499999325395,102.8749996408699,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8256,59.66499923646344,48.4850008100912,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8258,57.75499910444115,99.63499893394894,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8260,54.74500110105912,103.7549987390591,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8262,57.54499996663623,90.94500027662434,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8263,54.06499936626074,116.33500128785349,5,Wildfire,Medium,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8265,57.654999269456326,99.20499887778232,4,Logging,High,Wildfire,Low,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8266,53.79499857901343,101.6050008229759,4,Logging,Medium,Wildfire,High,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8269,62.67499944364918,53.55500091887574,4,Logging,High,Wildfire,Medium,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8271,59.72500092670883,35.135000709807095,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8272,50.39500089961145,138.52499972634828,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8274,60.985000170369005,49.74500008570258,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8276,62.63499910581686,50.395000958551655,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8277,62.61500003718516,33.325000289798375,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8278,57.464999225369525,46.68499991737848,4,Logging,High,Other natural disturbances,Medium,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8279,57.86500063879665,108.02500046216969,7,Other natural disturbances,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8280,47.00500057510117,128.7749991412758,4,Logging,Low,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8282,59.645000199068456,39.95500131573655,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8285,59.04499913325524,58.73500038076088,4,Logging,High,Wildfire,Medium,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8287,62.9850005916677,35.38500017798328,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8288,56.51500114706606,40.47499937542355,4,Logging,Medium,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8290,56.67500035465636,52.62499970623711,7,Other natural disturbances,Medium,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8292,56.32499881888153,32.79500047941523,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8293,54.6749999276572,49.435001149547055,4,Logging,Medium,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8294,47.07499955320444,128.6450007553466,4,Logging,Low,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8296,58.05500069351836,33.54499892689153,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8297,57.58500032099544,74.9249997164855,7,Other natural disturbances,Medium,,Not applicable,Asia,5,Not applicable,bark beetle,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8298,58.43500080663564,44.98500110610763,4,Logging,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8300,51.66499972162169,96.4749990024237,5,Wildfire,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8301,55.955000476590165,91.25499919812466,5,Wildfire,Low,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,True
validation_2001_2022.geojson,geojson,8302,62.48499937171525,124.58500034779092,5,Wildfire,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8303,66.90500074734733,151.425000681619,5,Wildfire,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8304,66.89499900229661,132.83499955011288,5,Wildfire,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8305,66.61499866736393,166.15499890708537,5,Wildfire,Low,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8306,64.71500025384086,147.65500014970107,5,Wildfire,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8307,62.14499960821639,69.31500024132946,5,Wildfire,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8308,65.05500002001783,117.95499935780744,5,Wildfire,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8309,61.90499965963366,151.2649992182863,5,Wildfire,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8310,63.565000342588576,142.12499922365933,5,Wildfire,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8311,58.92500032130565,84.80500093632216,5,Wildfire,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8312,65.16499935579293,118.1650007156331,5,Wildfire,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8313,60.44499855907033,135.35500026703534,5,Wildfire,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8314,59.2050006093688,90.01500124010023,5,Wildfire,High,Logging,High,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
validation_2001_2022.geojson,geojson,8315,59.27499959529285,110.7649999285511,5,Wildfire,High,,Not applicable,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry,,False
